,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
271158,"G. Ciocci, Giuseppe Ciocci",22,59 ,67 ,2027,271199,190,86,,GK,,450000,5000,,,13,7,12,25,7,,9,8,11,26,12,,21,28,36,55,25,,40,53,34,65,8,,21,15,8,36,12,38,,7,12,13,,61,55,53,57,64,,,,,,,,,1
271160,"N. Lella, Nunzio Lella",23,66 ,72 ,2025,271201,186,75,,CM,,1300000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271199,"M. Uvais Moyikkal, Muhammed Uvais Moyikkal",25,53 ,53 ,2025,271240,182,82,,CB,,90000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271204,"M. Agro, Koca Manu Agro",20,53 ,61 ,2023,271245,191,90,,GK,,180000,600,,,14,8,13,18,6,,5,12,14,26,10,,29,15,34,33,24,,43,31,26,70,5,,18,10,5,26,11,25,,5,10,14,,54,56,57,53,56,,,,,,,,,1
3031,"S. Alvero, Skelly Alvero",22,67,77 ,2027,271247,202,93,70,CB,10,2600000,15000,€0,282,52,49,69,64,52,298,70,53,40,62,69,276,54,62,63,66,30,347,56,81,67,92,52,296,66,63,54,66,44,70,195,62,67,64,47,12,5,14,5,11,1741,385,1,59,52,63,67,64,1
271207,"E. Mayenda, Eliezer Mayenda Dossou",19,65 ,79 ,2028,271248,180,75,,CF,,1700000,17000,,,55,66,60,59,58,,62,55,55,53,65,,72,76,66,62,64,,63,73,59,69,58,,48,30,66,50,65,57,,18,30,30,,10,15,10,8,13,,,,,,,,,0
271208,"D. Moussadek, Djamal Moussadek",20,55 ,65 ,2025,271249,185,82,,CB,,250000,800,,,22,23,50,38,31,,29,25,30,22,36,,63,57,47,53,54,,35,66,60,68,17,,46,51,27,28,34,39,,54,62,58,,12,7,9,7,7,,,,,,,,,1
271209,"Y. Gomis, Yoni Gomis",18,63 ,78 ,2029,271250,186,70,,CB,,1000000,9000,,,44,24,62,61,29,,53,30,30,55,59,,63,53,39,62,62,,33,68,58,66,19,,59,64,41,43,36,64,,62,65,63,,14,15,6,5,9,,,,,,,,,1
271210,"H. Furayj, Hussein Bassem Qassem Fraji",21,51 ,63 ,2025,271251,179,74,,CB,,140000,10000,,,30,18,52,46,25,,23,27,23,42,30,,44,49,43,44,60,,38,55,56,70,24,,45,50,24,30,32,38,,52,53,50,,12,5,12,10,11,,,,,,,,,1
271218,"I. Konan, Inès Konan",22,71,79,2026,271259,165,51,,CAM,,25000,1000,,,62,69,50,70,60,,77,67,52,59,78,,76,71,75,69,80,,62,52,33,33,68,,38,28,74,71,59,65,,30,35,30,,11,9,6,9,14,,,,,,,,,1
271251,"A. Chibozo, Ange Josué Chibozo",21,60 ,69 ,2027,271292,172,68,,CAM,,550000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271259,"D. Prpić, Dominik Prpić",20,69 ,79 ,2027,271300,188,78,,CB,,2900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271260,"Í. Hermannsdóttir, Ída Marín Hermannsdóttir",21,63 ,74 ,Unknown,271301,167,58,,CAM,,0,0,,,56,57,56,67,53,,64,52,51,62,65,,67,66,60,64,58,,57,65,65,62,56,,58,54,64,64,53,58,,64,64,63,,5,8,7,11,6,,,,,,,,,1
271261,"Álvaro Djaló, Álvaro Djaló Dias Fernandes",24,76 ,79 ,2029,271302,175,65,,CAM,,10000000,25000,,,67,72,52,71,62,,78,77,77,63,77,,91,90,84,77,80,,61,68,72,52,70,,49,52,74,73,72,78,,54,45,43,,8,12,6,11,8,,,,,,,,,1
271270,"S. Finch, Sonny Finch",18,53 ,72 ,2026,271311,180,63,,CF,,240000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271273,"S. Gbogou, Drepoba Stéphanie Gbogou",27,70 ,70 ,2023,271314,177,70,,CF,,1700000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271285,"D. Håkans, Daniel Noel Mikael Håkans",23,66 ,72 ,2028,271326,178,70,,RM,,1400000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3033,"Y. Özcan, Yasin Özcan",18,63 ,77 ,2026,271362,185,75,66,CB,14,1100000,6000,€2.6M,211,,,,,,217,,,,,,303,,,,,,297,,,,,,242,,,,,,,194,,,,45,,,,,,1509,332,1,65,36,45,55,64,0
271323,"A. Taşdan, Abdulkadir Taşdan",20,54 ,67 ,2024,271364,192,76,,GK,,230000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271358,"A. Oliveri, Andrea Oliveri",21,64 ,74 ,2025,271399,181,74,,CAM,,1300000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
535,"Igor Paixão, Igor Guilherme Barbosa da Paixão",24,77 ,83 ,2027,271400,168,63,78,CAM,6,16500000,19000,€26.4M,356,72,75,74,73,65,361,79,71,66,71,79,416,86,84,83,77,86,367,70,90,75,64,79,286,53,22,75,73,64,72,87,21,37,29,53,8,13,11,12,9,1926,403,1,84,72,71,79,32,1
271360,"I. Lepinjica, Ivan Lepinjica",22,68 ,75 ,2023,271401,190,84,,CDM,,2300000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271379,"N. Bagnolini, Nicola Bagnolini",20,60 ,73 ,2026,271420,194,87,,GK,,525000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271383,"E. Varian, Ethon Sean O'Driscoll Varian",21,56 ,60 ,2023,271424,183,80,,CF,,210000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271391,"D. Edwards, Milan Diamond Lazane Edwards",20,59 ,63 ,2025,271432,176,72,,RM,,325000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271392,"B. Faraas, Benjamin Thoresen Faraas",18,58 ,77 ,2028,271433,180,70,,CAM,,525000,2000,,,43,48,42,60,40,,61,42,38,56,62,,66,67,68,49,65,,45,36,54,34,50,,40,42,52,56,38,55,,35,44,41,,13,10,7,8,11,,,,,,,,,1
271402,"Emma Ramírez, Emma Ramírez Gorgoso",22,76,86,2026,271443,169,63,,RB,,70000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271417,"Y. Okou, Yllan Okou",21,66 ,75 ,2025,271458,189,75,,CB,,1800000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271432,"M. Motolese, Mattia Motolese",20,58 ,68 ,2025,271473,188,80,,CB,,425000,20000,,,32,24,61,50,35,,32,37,37,51,48,,42,55,44,50,46,,48,61,48,70,27,,49,56,32,32,49,50,,59,60,60,,8,6,8,11,6,,,,,,,,,0
271439,"B. Bayeye, Brian Jephte Bayeye",24,62 ,68 ,2025,271480,182,77,,RM,,625000,22000,,,61,45,60,60,61,,60,58,45,58,59,,78,75,68,55,68,,61,76,77,67,45,,60,52,55,61,59,55,,52,58,56,,12,9,9,15,14,,,,,,,,,1
1246,"L. D'Andrea, Luca D'Andrea",19,62,74,2025,271482,173,69,69,CAM,15,1400000,2000,€0,292,56,58,42,62,64,339,67,67,60,10,66,370,77,73,77,54,81,284,65,56,57,54,51,253,42,30,60,54,59,68,123,30,38,36,40,9,7,7,9,8,1701,362,1,75,58,64,73,39,0
271442,"B. Bimenyimana, Bonfils-Caleb Bimenyimana",24,64 ,68 ,2024,271483,194,75,,CF,,850000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271453,"J. Voelkerling Persson, Joel Axel Krister Voelkerling Persson",21,62 ,73 ,2027,271494,194,88,,CF,,900000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2180,"M. Dorgeles, Maho Yepie Dorgeles Guy-Mario Bocha",19,66,81,2026,271495,178,67,67,LM,16,1700000,7000,€2.3M,244,66,45,40,69,38,285,69,50,48,70,70,371,76,75,78,64,80,254,56,57,72,58,42,263,64,59,61,65,38,68,160,62,66,61,49,6,14,10,8,11,1626,355,1,77,46,61,69,51,0
271460,"A. Rodríguez, Alan Jesús Rodríguez Guaglianoni",24,71 ,76 ,2026,271501,171,63,,CAM,,2800000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271468,"Jesús Fernández, Jesús Fernández Alonso",22,61 ,69 ,2023,271509,180,75,,CB,,700000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271471,"B. Aguirre, Brian Nicolas Aguirre",21,68 ,79 ,2028,271512,178,72,,RM,,2700000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271491,"Pablo Cuñat, Pablo Cuñat Campos",22,67 ,77 ,2025,271532,188,78,,GK,,2000000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271493,"E. Luna, Enzo Nahuel Luna",22,63 ,71 ,2025,271534,175,68,,RM,,1100000,9000,,,61,61,55,63,51,,68,54,51,61,65,,68,70,66,55,67,,74,67,65,68,60,,58,26,62,54,60,61,,24,28,35,,10,6,8,13,8,,,,,,,,,1
271494,"Gonçalo Pinto, Gonçalo Filipe Jesus Pinto",23,62 ,68 ,2024,271535,194,90,,GK,,500000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271498,"Danilo Veiga, Danilo Filipe de Melo Veiga",21,69 ,79 ,2027,271539,183,83,,CB,,3000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271502,"A. Tsarenko, Anton TsarenkoЦаренко Антон Олександрович",20,66 ,77 ,2025,271543,163,58,,CAM,,1900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271505,"V. Morgun, Valentyn Morgun",22,58 ,65 ,2026,271546,189,78,,GK,,350000,6000,,,11,11,10,25,12,,15,9,13,23,21,,35,37,36,46,30,,43,51,24,55,14,,27,13,7,28,10,23,,8,10,9,,58,57,57,58,59,,,,,,,,,1
271528,"O. Al Mermish, Osama Mubarak Hajaj Al-Mermesh",20,55 ,68 ,2025,271569,182,67,,GK,,275000,7000,,,12,9,13,19,6,,9,13,11,25,12,,40,37,41,55,46,,38,50,20,54,9,,20,14,8,34,13,36,,8,12,10,,56,51,50,50,59,,,,,,,,,1
271535,"Zé Carlos, José Carlos Natário Ferreira",22,66 ,74 ,2025,271576,172,66,,RB,,1800000,8000,,,56,43,43,65,32,,67,39,42,58,66,,74,72,76,66,82,,48,53,74,51,47,,77,64,49,61,45,52,,63,64,61,,13,7,15,13,10,,,,,,,,,1
595,"F. Terracciano, Filippo Terracciano",21,72 ,83 ,2028,271579,186,68,73,RB,11,5000000,51000,€9.3M,318,,,,,,349,,,,,,365,,,,,,354,,,,,,308,,,,,,,203,,,,56,,,,,,1953,419,1,81,60,71,71,67,1
271596,"H. Al Sibyani, Hussain Khaled Ali Al-Sabiyaniحسين الصبياني",23,59 ,68 ,2026,271637,168,60,,LB,,475000,16000,,,52,37,40,51,29,,59,39,31,39,59,,81,81,76,55,81,,35,61,65,48,27,,30,49,52,38,34,40,,49,55,57,,12,9,10,10,11,,,,,,,,,0
271609,"T. Magnin, Théo Magnin",20,64 ,76 ,2028,271650,171,65,,RB,,1300000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271623,"J. Subran, Jithin Madathil Subran",26,56 ,56 ,2025,271664,169,61,,LM,,160000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271625,"J. Wareham, Jayden Darren George Wareham",21,61 ,72 ,2025,271666,177,73,,CF,,750000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3046,"P. Mboup, Pathé Mboup",20,66 ,76 ,2027,271689,175,65,66,CAM,11,1900000,4000,€2.5M,260,,,,,,275,,,,,,384,,,,,,292,,,,,,219,,,,,,,82,,,,59,,,,,,1571,345,1,82,62,56,69,27,1
271650,"J. Diaz, Michel Junior Diaz",20,64 ,77 ,2029,271691,193,78,,CB,,1300000,4000,,,43,22,56,60,32,,42,34,38,53,53,,73,81,62,54,49,,45,71,44,69,30,,65,59,21,36,31,51,,61,71,69,,13,9,7,6,13,,,,,,,,,1
3047,"T. Maswanhise, Tawanda Jethro Maswanhise",21,65 ,75 ,2026,271693,175,69,64,RM,13,1600000,5000,€2.9M,288,57,65,59,55,62,296,65,63,59,51,62,368,85,86,76,62,72,285,65,62,65,43,60,248,47,23,63,60,65,60,85,34,21,30,45,13,7,5,12,8,1615,341,1,84,62,56,63,29,1
271663,"V. Blănuță, Vladislav Blănuță",22,64 ,72 ,2025,271704,190,76,,CF,,1300000,6000,,,31,64,68,52,48,,63,45,45,32,61,,65,68,58,59,50,,65,75,67,73,50,,51,18,68,47,60,58,,23,22,20,,5,11,7,10,11,,,,,,,,,1
271677,"R. Yılmaz, Recep Burak Yılmaz",28,63 ,63 ,2026,271718,185,78,,CB,,425000,10000,,,32,25,59,55,22,,43,27,29,51,45,,60,64,50,63,56,,45,65,59,65,26,,71,59,36,28,30,50,,65,66,64,,9,8,6,9,12,,,,,,,,,1
271694,"A. Gauthier, Antoine Gauthier",20,59 ,73 ,2025,271735,176,66,,CAM,,550000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271701,"Gio Garbelini, Giovana Queiroz Costa",21,75 ,87 ,2027,271742,167,60,,CAM,,80000,2000,,,52,82,36,73,81,,80,68,62,50,80,,82,80,79,72,83,,82,67,69,73,81,,67,22,82,65,62,71,,21,25,24,,14,8,5,7,6,,,,,,,,,1
950,"A. Cozier-Duberry, Amario Cozier-Duberry",19,65 ,78 ,2025,271743,170,60,60,LM,18,1700000,31000,€1.4M,268,58,59,38,61,60,256,72,64,51,44,67,332,82,77,83,55,82,246,57,46,55,33,56,252,55,27,60,59,55,61,80,28,28,24,52,11,12,9,13,7,1486,314,1,67,55,53,61,28,0
271703,"F. Al Shammari, Falah Muhammad Al Shamri",16,46 ,68 ,2027,271744,177,70,,GK,,130000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271780,"F. Kirby, Faye Kirby",20,61 ,75 ,2025,271821,173,65,,GK,,15000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271805,"L. Schmidt, Lilith Schmidt",18,67 ,78 ,2025,271846,160,55,,CM,,20000,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271819,"E. Mahmutovic, Ena Mahmutovic",20,77 ,85 ,2027,271860,177,65,,GK,,70000,1000,,,20,13,12,13,17,,18,11,25,37,12,,50,45,53,78,56,,56,59,30,50,20,,20,11,5,51,14,49,,10,20,13,,76,70,75,77,78,,,,,,,,,1
271823,"A. Halverkamps, Antonia-Johanna Halverkamps",22,75 ,80 ,2024,271864,169,63,,RM,,8500000,700,,,71,72,38,77,56,,76,63,59,70,74,,73,73,53,71,57,,62,62,69,70,64,,68,58,77,72,59,62,,65,64,69,,14,9,9,6,7,,,,,,,,,1
271824,"M. Cin, Miray Cin",22,71 ,76 ,2025,271865,168,62,,CAM,,30000,2000,,,65,70,64,73,69,,73,68,67,70,76,,75,72,71,74,72,,70,75,69,70,69,,60,67,72,71,66,66,,57,60,45,,15,6,10,8,11,,,,,,,,,1
271825,"A. Hess, Alexandria Loy Hess",26,76 ,77 ,2024,271866,177,65,,CAM,,9000000,850,,,64,73,52,77,62,,73,68,51,76,74,,78,75,81,76,69,,65,69,53,63,75,,60,63,76,77,65,68,,69,58,64,,10,5,10,11,5,,,,,,,,,1
271826,"Y. Zielinski, Yvonne Zielinski",33,77 ,77 ,2024,271867,167,60,,LM,,6500000,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271861,"K. Amaro, Kevin Johan Amaro Viega",20,66 ,76 ,2024,271902,179,72,,RB,,1800000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271864,"F. Bregante, Francisco Bregante Torres",20,60 ,72 ,2027,271905,179,72,,CB,,575000,9000,,,63,36,50,51,26,,35,44,32,42,47,,54,55,46,54,54,,33,58,59,67,34,,51,60,45,39,35,45,,61,63,65,,14,7,10,10,5,,,,,,,,,0
512,"Bryan Zaragoza, Bryan Zaragoza Martínez",22,76 ,85 ,2025,271916,164,60,75,RM,10,17000000,42000,€0,330,,,,,,359,,,,,,388,,,,,,314,,,,,,272,,,,,,,95,,,,47,,,,,,1805,384,1,82,72,68,79,30,1
271878,"S. Moreyra, Stéfano Nahuel Moreyra",23,67 ,75 ,2025,271919,179,70,,CDM,,2100000,7000,,,54,41,64,67,40,,59,44,43,61,65,,68,63,70,61,72,,53,69,68,60,35,,70,73,35,54,55,60,,68,65,67,,12,6,12,9,8,,,,,,,,,1
271881,"D. Degli Innocenti, Duccio Degli Innocenti",21,65 ,75 ,2025,271922,180,75,,CDM,,1500000,6000,,,59,47,56,70,50,,63,59,56,66,66,,69,72,67,65,68,,60,68,67,67,50,,66,59,55,60,48,60,,60,63,63,,5,12,11,6,10,,,,,,,,,1
271882,"E. Ekong, Emmanuel Ekong",22,63 ,72 ,2027,271923,176,72,,CF,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
271903,"Maria Méndez, María Méndez Fernández",23,80 ,86 ,2025,271944,173,65,,CB,,130000,2000,,,60,57,77,83,43,,55,45,45,77,80,,72,79,66,74,65,,52,86,68,79,53,,75,79,55,59,62,65,,82,82,79,,10,9,13,7,12,,,,,,,,,1
227,"Stefan Bajcetic, Stefan Bajčetić Maquieira",19,72 ,83 ,2025,271975,185,77,73,CDM,13,4800000,36000,€12.4M,283,,,,,,327,,,,,,332,,,,,,304,,,,,,307,,,,,,,211,,,,50,,,,,,1814,394,1,69,52,66,72,69,1
271962,"Júlia Aguado, Júlia Aguado Férnandez",24,68 ,75 ,2025,272003,170,61,,CAM,,20000,900,,,66,74,58,68,63,,72,62,62,65,70,,67,60,77,67,70,,62,68,66,68,62,,46,67,72,69,62,72,,45,62,56,,5,9,9,11,8,,,,,,,,,1
271966,"Paula Fernández, Paula Fernández Jiménez",25,82 ,86 ,2025,272007,167,62,,CM,,240000,3000,,,71,75,75,85,63,,80,66,70,80,81,,76,77,73,80,74,,72,88,89,82,79,,50,82,79,81,61,77,,81,81,61,,9,6,14,9,7,,,,,,,,,1
271967,"Leire Baños, Leire Baños Indakoetxea",27,80 ,81 ,2027,272008,167,64,,CDM,,90000,2000,,,65,77,67,83,68,,76,70,72,79,78,,75,77,82,79,72,,77,82,84,83,75,,75,78,78,77,66,77,,80,76,70,,14,14,14,11,14,,,,,,,,,1
271968,"Antônia Silva, Antonia Ronnycleide da Costa Silva",30,82 ,82 ,2025,272009,170,64,,RB,,130000,4000,,,75,41,75,79,39,,81,51,42,75,80,,80,82,74,84,74,,61,88,83,82,48,,75,84,66,70,49,81,,80,80,79,,6,10,7,10,9,,,,,,,,,1
271972,"Nuria Mendoza, Núria Mendoza Miralles",28,79 ,80 ,2025,272013,170,66,,CB,,50000,2000,,,60,52,81,84,44,,55,45,46,79,74,,71,71,72,79,73,,67,90,72,84,54,,70,80,55,65,61,66,,79,79,76,,14,7,14,15,8,,,,,,,,,1
271973,"María De Alharilla, María de Alharilla Casado Morente",33,72 ,72 ,2026,272014,164,51,,CDM,,9000,2000,,,75,50,69,75,40,,72,69,62,71,73,,52,54,69,76,78,,62,73,70,78,47,,80,75,69,57,71,72,,76,72,68,,11,7,6,14,11,,,,,,,,,1
271974,"Estela Carbonell, Estela Carbonell Muñoz",19,75,84 ,2025,272015,169,57,,LB,,60000,1000,,,72,37,71,76,67,,71,51,42,66,72,,75,72,70,72,57,,60,77,70,62,46,,51,67,57,72,49,55,,77,76,73,,7,11,14,13,13,,,,,,,,,0
271976,"Ainhoa Bascuñán, Ainhoa Estévez Bascuñán",20,62 ,75 ,2025,272017,169,58,,CAM,,15000,900,,,54,45,53,63,57,,70,53,56,55,68,,62,61,59,59,39,,61,53,64,50,63,,43,62,58,63,45,62,,58,62,47,,6,11,12,7,9,,,,,,,,,1
271977,"Núria Escoms, Núria Escoms García",17,61 ,74 ,2026,272018,166,51,,CM,,15000,650,,,53,45,52,57,58,,67,62,55,55,69,,66,33,50,57,40,,66,59,63,58,64,,44,61,59,64,44,61,,59,61,46,,12,9,15,6,6,,,,,,,,,0
271978,"Maria Gabaldón, María Gabaldón Romero",20,67,75 ,2027,272019,164,54,,CB,,10000,900,,,63,35,67,70,43,,55,37,41,61,70,,69,62,16,61,41,,41,68,47,56,47,,51,63,45,51,42,61,,61,74,72,,6,13,9,6,7,,,,,,,,,1
271980,"María Valenzuela, María López Valenzuela",21,74 ,81 ,2025,272021,174,79,,GK,,60000,550,,,10,8,12,15,9,,14,10,12,25,15,,36,36,56,72,44,,56,46,17,34,10,,20,17,8,30,12,33,,10,18,20,,73,73,75,73,73,,,,,,,,,1
271997,"Paula Perea, Paula Perea Ramírez",28,72 ,72 ,2025,272038,157,52,,LB,,20000,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
272007,"Arola Aparicio, Arola Aparicio Vázquez",26,72 ,72 ,2025,272048,169,58,,RM,,25000,900,,,72,65,71,72,69,,71,51,45,68,74,,77,79,78,60,67,,64,79,67,61,58,,50,72,71,65,55,71,,63,64,60,,13,15,11,9,9,,,,,,,,,1
272009,"Martín-Prieto, Cristina Martín-Prieto Gutierrez",31,80 ,80 ,2026,272050,173,74,,CF,,100000,5000,,,66,81,84,70,84,,70,76,67,60,80,,76,79,80,77,80,,84,94,92,87,79,,80,50,82,80,80,75,,45,50,45,,9,15,5,9,11,,,,,,,,,1
272014,"Eva Llamas, Eva Llamas Hernández",32,71,71,2026,272055,170,58,,CB,,15000,1000,,,62,40,68,80,39,,50,62,40,64,70,,61,62,68,60,62,,41,79,76,84,36,,68,65,50,56,51,72,,72,74,73,,5,9,9,9,14,,,,,,,,,1
272019,"Nazareth Martin, Nazareth Martin Vázquez",20,66,74 ,2026,272060,180,65,,CB,,10000,700,,,60,30,15,70,37,,52,59,35,60,65,,62,57,66,60,55,,62,10,65,80,40,,71,55,51,52,38,61,,68,66,61,,7,5,11,8,10,,,,,,,,,1
272023,"Itziar Pinillos, Itziar Pinillos Moreno",23,76,81,2025,272064,164,54,,CM,,50000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272029,"S. Botrán, Sabrina Botrán Cordón",22,63 ,73 ,2028,272070,169,57,,GK,,925000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272030,"Cristina Librán, Cristina Librán Quiroga",18,74,87,2025,272071,165,54,,CAM,,50000,900,,,55,74,54,79,54,,75,61,68,77,75,,71,73,73,65,73,,62,59,73,45,68,,66,69,68,70,56,62,,57,72,66,,7,7,8,14,6,,,,,,,,,1
272031,"Alba Ruiz, Alba Ruiz Soto",22,58 ,67 ,2025,272072,165,55,,CAM,,15000,950,,,65,61,48,66,54,,63,62,63,46,64,,58,50,34,60,42,,59,41,33,44,62,,64,23,60,51,67,66,,31,20,25,,14,14,14,12,15,,,,,,,,,1
272043,"Lauren, Lauren Eduarda Leal Costa",21,79 ,85 ,2025,272084,178,65,,CB,,70000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272044,"Berta Pujadas, Berta Pujadas Boix",24,71 ,80 ,2025,272085,172,66,,CB,,35000,1000,,,45,62,70,80,65,,45,70,60,65,70,,68,78,71,70,68,,72,73,69,69,70,,65,75,65,48,55,70,,75,70,65,,10,14,10,9,10,,,,,,,,,1
272052,"L. Serna, Liced Serna",21,62 ,73 ,2024,272093,172,59,,CAM,,900000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272056,"Ainhoa Alguacil, Ainhoa Alguacil Amores",18,72 ,81 ,2025,272097,163,58,,CAM,,45000,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272058,"Macarena Portales, Macarena Portales Nieto",25,76 ,77 ,2025,272099,162,54,,CAM,,50000,2000,,,65,73,55,75,65,,80,72,69,65,77,,83,81,89,70,75,,75,75,79,69,75,,70,40,80,70,69,70,,35,45,35,,14,10,13,14,6,,,,,,,,,1
272061,"O. Altuve, Oriana Altuve",31,63 ,63 ,2025,272102,159,52,,CF,,7000,800,,,45,69,55,62,50,,59,63,55,60,70,,50,54,63,60,56,,60,61,61,69,70,,70,45,65,63,70,60,,36,44,35,,11,6,13,10,6,,,,,,,,,1
272066,"E. Tovar, Emma Tovar",20,59 ,71 ,2025,272107,170,59,,CDM,,15000,550,,,58,30,40,65,30,,51,49,34,45,68,,32,33,32,52,31,,27,27,67,32,25,,61,60,39,37,35,62,,52,67,65,,13,13,12,15,7,,,,,,,,,1
272068,"Xènia Pérez, Xènia Pérez Almiñana",22,76,86,2025,272109,171,56,,CB,,70000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272070,"Sonia Majarín, Sonia García Majarín",21,74 ,84 ,2025,272111,170,59,,CB,,60000,1000,,,50,51,70,78,47,,55,67,74,70,73,,69,70,63,74,64,,50,77,60,75,55,,75,70,55,65,52,62,,75,75,72,,12,11,11,13,10,,,,,,,,,0
272073,"H. Lundkvist, Hanna Lundkvist",21,76 ,84 ,2024,272114,167,62,,CB,,60000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
272078,"Landaluze, Naia Landaluze Marquínez",23,76 ,83 ,2026,272119,170,57,,CB,,60000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
