,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
213656,"P. McNair, Patrick James Coleman McNair",29,72 ,72 ,Unknown,213697,183,72,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213658,"A. Fletcher, Ashley Fletcher",28,64 ,64 ,2026,213699,188,78,,CF,,600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213709,"K. Sema, Ken Nlata Sema",30,69 ,69 ,2025,213750,180,69,,LM,,1300000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213722,"R. Schüller, Rasmus Vilhelm Schüller",33,68 ,68 ,2025,213763,177,67,,CDM,,600000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213757,"A. Mowatt, Alex James Mowatt",29,73 ,73 ,2026,213798,177,71,,CDM,,2600000,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213764,"D. Ferguson, David Lee Ferguson",28,62 ,62 ,2024,213805,178,76,,LB,,350000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213772,"A. Fransson, Alexander Martin Fransson",30,69 ,69 ,2024,213813,183,82,,CM,,1300000,5000,,,62,60,60,68,62,,68,64,58,68,71,,66,67,76,72,78,,70,72,79,71,69,,70,70,66,69,47,73,,68,64,62,,10,7,11,10,11,,,,,,,,,1
213774,"M. Uhre, Mikael Uhre",29,73 ,73 ,2024,213815,188,86,,CF,,3000000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213848,"R. Haynes, Ryan Matthew Haynes",28,58 ,58 ,2025,213889,185,69,,LB,,180000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2653,"Aketxe, Ager Aketxe Barrutia",30,74 ,74 ,2026,213937,174,69,74,CAM,0,4100000,11000,€6.6M,332,80,73,40,79,60,395,74,86,89,78,75,355,67,59,83,75,87,360,88,57,66,66,89,309,47,41,68,83,72,68,138,40,50,48,64,15,14,12,15,8,1953,395,1,59,79,80,73,44,0
213910,"Helton Leite, Helton Brant Aleixo Leite",33,75 ,75 ,2026,213951,196,92,,GK,,1800000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213933,"D. Rodríguez, Diego Martín Rodríguez Berrini",34,69 ,69 ,2024,213974,169,67,,CDM,,475000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214047,"C. Dawson, Cameron Miles Dawson",28,66 ,68 ,2026,214088,193,69,,GK,,725000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214209,"M. Palacios, Manuel Emilio Palacios Murillo",31,66 ,66 ,2025,214250,181,88,,RM,,700000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214253,"E. Pavez, Esteban Andrés Pavez Suazo",34,71 ,71 ,2025,214294,180,76,,CDM,,650000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214310,"D. Novoa, Diego Alejandro Novoa Urrego",35,67 ,67 ,2025,214351,185,82,,GK,,110000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214313,"D. Asprilla, Dairon Estibens Asprilla Rivas",32,67 ,67 ,2025,214354,180,88,,CF,,800000,5000,,,59,67,69,64,68,,68,66,50,55,69,,75,73,73,60,71,,74,77,68,70,69,,71,39,67,62,70,61,,40,45,34,,11,7,15,11,10,,,,,,,,,1
214600,"S. Tanser, Scott Tanser",29,66 ,66 ,2025,214641,182,70,,LB,,750000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
214641,"J. Wright, Joseph Harris Wright",29,65 ,66 ,2025,214682,193,82,,CB,,650000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214660,"T. Asta-Buruaga, Tomás Pablo Asta-Buruaga Montoya",27,66 ,68 ,2024,214701,187,80,,CB,,900000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214725,"C. Izquierdoz, Carlos Roberto Izquierdoz",35,74 ,74 ,2026,214766,185,88,,CB,,1100000,12000,,,44,45,79,66,50,,48,32,41,64,62,,47,49,34,67,49,,72,81,78,85,52,,84,75,32,36,68,68,,75,68,69,,8,11,7,8,8,,,,,,,,,1
214731,"N. Pasquini, Nicolás Pasquini",32,70 ,70 ,2024,214772,172,76,,LB,,1100000,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
214743,"J. Pereyra Díaz, Jorge Rolando Pereyra Díaz",33,67,67,2025,214784,180,80,,CF,,900000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214841,"J. Czerwiński, Jakub Czerwiński",32,68 ,68 ,2026,214882,183,84,,CB,,775000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2656,"P. Mullin, Paul Philip Mullin",29,68 ,68 ,2027,214896,178,71,68,CF,0,1200000,10000,€2.1M,309,,,,,,300,,,,,,365,,,,,,368,,,,,,278,,,,,,,104,,,,48,,,,,,1772,377,1,76,68,56,66,39,1
214874,"C. Sepúlveda, Claudio Elías Sepúlveda Castro",32,66 ,66 ,2024,214915,175,76,,CDM,,575000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214907,"S. Schonlau, Sebastian Schonlau",29,71 ,71 ,2026,214948,185,80,,CB,,1600000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214936,"M. Kranevitter, Claudio Matías Kranevitter",31,74 ,74 ,2025,214977,179,76,,CDM,,3000000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214942,"M. Ibáñez, Matías Alejandro Ibáñez Basualdo",37,62 ,62 ,2024,214983,180,75,,GK,,45000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215008,"D. Pérez, Damián Alfredo Pérez",35,70 ,70 ,2025,215049,168,67,,LB,,500000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2657,"M. Casco, Milton Oscar Casco",36,74 ,74 ,2025,215071,170,69,75,RM,0,925000,13000,€1.8M,339,,,,,,367,,,,,,394,,,,,,378,,,,,,361,,,,,,,206,,,,54,,,,,,2099,439,1,76,68,74,78,67,1
215086,"L. Fioravanti, Leandro Ariel Fioravanti",32,67 ,67 ,2024,215127,178,80,,CDM,,675000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215152,"L. Menossi, Lucas Ariel Menossi",31,72 ,72 ,2025,215193,169,70,,CM,,1900000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215158,"R. Botta, Rubén Alejandro Botta Montero",34,74 ,74 ,2024,215199,177,65,,LW,,2000000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215182,"W. Benítez, Walter Daniel Benítez",31,80 ,80 ,2025,215223,191,93,,GK,,11000000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215206,"M. Ingvartsen, Marcus Højriis Ingvartsen",28,73 ,73 ,2025,215247,186,80,,CF,,3100000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215213,"L. Lollo, Mauricio Luciano Lollo",37,72 ,72 ,2025,215254,183,88,,CB,,425000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215229,"L. Zelarayán, Lucas Manuel Zelarayán",32,80 ,80 ,2027,215270,172,70,,CAM,,16500000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215260,"L. Jones, Lloyd Richard Jones",28,67 ,67 ,2025,215301,191,78,,CB,,875000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1331,"D. Zapata, Duván Esteban Zapata Banguero",33,81,81,2026,215333,188,88,81,CF,0,19500000,73000,€0,364,,,,,,334,,,,,,354,,,,,,420,,,,,,317,,,,,,,90,,,,40,,,,,,1919,415,2,75,80,63,77,35,1
215333,"S. Hogan, Scott Hogan",32,63,63,2025,215374,180,73,,CF,,475000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215335,"E. Capradossi, Elio Capradossi",28,65,65,2025,215376,185,79,,CB,,725000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215342,"A. Ndour, Abdallah Ndour",30,63,63,2026,215383,186,70,,LB,,500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215350,"I. Seck, Ibrahima Khaliloulah Seck",31,70 ,70 ,2023,215391,195,87,,CB,,1100000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,"S. Guirassy, Serhou Yadaly Guirassy",28,84 ,84 ,2028,215441,187,82,82,CF,0,43000000,81000,€56.1M,379,,,,,,359,,,,,,355,,,,,,403,,,,,,343,,,,,,,105,,,,51,,,,,,1995,418,2,67,84,69,80,39,1
215450,"K. Rosa, Kacper Rosa",29,61 ,62 ,2025,215491,191,88,,GK,,250000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215524,"M. Miazga, Matthew Miazga",28,71,71,2025,215565,193,84,,CB,,2000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215540,"J. Łukowski, Jakub Łukowski",28,64,64,2026,215581,172,67,,LM,,725000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215574,"Maikel Mesa, Maikel Mesa Piñero",33,71 ,71 ,2027,215615,188,79,,CF,,1200000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2660,"A. Petagna, Andrea Petagna",29,72 ,72 ,2026,215689,190,85,74,CF,0,2300000,25000,€0,349,,,,,,324,,,,,,301,,,,,,382,,,,,,312,,,,,,,91,,,,17,,,,,,1776,385,2,59,73,67,72,35,0
215662,"Marlon, Marlon Santos da Silva Barbosa",28,74 ,74 ,2025,215703,182,87,,CB,,3600000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215736,"M. Tounkara, Mamadou Tounkara",26,65 ,65,2027,215777,186,78,,CF,,850000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215814,"B. Purrington, Ben Purrington",28,63 ,63 ,2025,215855,178,73,,CB,,425000,6000,,,61,50,59,62,54,,59,49,40,58,61,,72,68,75,63,75,,55,75,65,72,36,,58,60,55,57,41,59,,61,63,60,,15,13,11,6,10,,,,,,,,,0
614,"N. Kanté, N'Golo Kanté",33,85 ,85 ,2026,215914,168,70,85,CDM,0,26500000,74000,€57.6M,322,,,,,,331,,,,,,395,,,,,,358,,,,,,378,,,,,,,263,,,,54,,,,,,2101,448,4,69,65,73,80,85,1
215889,"T. Jedvaj, Tin Jedvaj",28,74 ,75 ,2027,215930,185,83,,CB,,4000000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216117,"S. Widmer, Silvan Dominic Widmer",31,73 ,73 ,2026,216158,183,80,,RB,,2200000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216142,"S. Handle, Simon Handle",31,65 ,65 ,2025,216183,170,68,,RB,,525000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216206,"M. Tisserand, Marcel Jany Emile Tisserand",31,71 ,71 ,2025,216247,190,81,,CB,,1300000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216208,"P. Milde, Paul Milde",29,59 ,59 ,2025,216249,178,75,,RB,,200000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216214,"M. Stefaniak, Marvin Stefaniak",29,67 ,67 ,2025,216255,178,76,,LM,,1000000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2011,"A. Robertson, Andrew Henry Robertson",30,83 ,83 ,2026,216267,178,64,86,LB,0,31500000,120000,€110.1M,324,,,,,,390,,,,,,394,,,,,,378,,,,,,383,,,,,,,247,,,,50,,,,,,2166,462,3,80,61,82,80,81,0
216227,"D. Watmore, Duncan Ian Watmore",30,70 ,70 ,2025,216268,175,72,,LM,,1500000,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216242,"Danilo, Danilo Teodoro Soares",32,71 ,71 ,2025,216283,170,73,,LB,,1300000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2666,"A. Halilović, Alen Halilović",28,71 ,71 ,2026,216349,170,68,71,CAM,0,1900000,13000,€3M,290,,,,,,382,,,,,,328,,,,,,265,,,,,,293,,,,,,,131,,,,60,,,,,,1749,349,1,49,62,73,77,44,0
2012,"M. Brozović, Marcelo Brozović",31,82 ,82 ,2026,216352,181,72,83,CDM,0,21500000,56000,€48.8M,361,,,,,,397,,,,,,373,,,,,,398,,,,,,385,,,,,,,244,,,,50,,,,,,2208,459,3,66,74,81,80,80,1
2667,"A. Kramarić, Andrej Kramarić",33,81 ,81 ,2026,216354,177,73,81,CAM,0,16500000,52000,€35.7M,382,,,,,,389,,,,,,393,,,,,,390,,,,,,354,,,,,,,81,,,,58,,,,,,2047,417,3,72,81,76,82,32,1
216335,"Marco Sangalli, Marco Sangalli Fuentes",32,66 ,66 ,2025,216376,179,72,,RM,,675000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216344,"R. Ortiz, Richard Ortiz Bustos",34,73 ,73 ,2025,216385,174,75,,CDM,,1000000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445,"A. Saint-Maximin, Allan Irénée Saint-Maximin",27,81 ,81 ,2025,216388,173,67,81,LW,0,27500000,56000,€47.6M,342,,,,,,371,,,,,,438,,,,,,378,,,,,,278,,,,,,,78,,,,45,,,,,,1930,419,2,89,73,73,87,29,1
216368,"M. Politano, Matteo Politano",30,80 ,80 ,2027,216409,171,65,,RW,,20500000,115000,,,80,78,40,80,75,,81,79,77,76,83,,81,79,89,81,88,,78,53,75,40,80,,63,42,76,74,70,79,,63,39,36,,11,12,6,8,11,,,,,,,,,0
216392,"A. El Ghazi, Anwar El Ghazi",29,73 ,73 ,2025,216433,189,87,,CF,,3000000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216394,"S. Lobotka, Stanislav Lobotka",29,84,84,2027,216435,170,68,,CM,,35500000,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216436,"T. Nedelev, Todor Nedelev",27,67 ,67 ,Unknown,216477,177,72,,LW,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
216483,"J. Eickmayer, Joachim Eickmayer",31,65 ,65 ,2025,216524,179,72,,CDM,,500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216708,"Carlos Mané, Carlos Manuel Cardoso Mané",30,71 ,71 ,2026,216749,173,63,,LM,,1800000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216782,"V. Vermeij, Vincent Vermeij",29,69 ,69 ,2026,216823,196,90,,CF,,1400000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015,"Álex Moreno, Alexandre Moreno Lopera",31,77,77,2025,217036,179,68,80,LB,0,10000000,95000,€34.2M,350,,,,,,349,,,,,,410,,,,,,347,,,,,,361,,,,,,,230,,,,54,,,,,,2101,448,1,87,66,73,77,76,0
217054,"A. Baroja, Alain Baroja Méndez",34,70 ,70 ,2024,217095,185,80,,GK,,275000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217112,"Wu Xi, Wu Xi吴曦",35,69 ,69 ,2025,217153,180,75,,CDM,,550000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217119,"Peng Xinli, Peng Xinli彭欣力",32,62 ,62 ,2025,217160,177,65,,CM,,325000,15000,,,59,58,60,62,62,,60,66,67,61,61,,78,74,80,63,78,,65,75,76,64,64,,64,61,61,59,60,67,,63,62,57,,11,12,13,13,7,,,,,,,,,0
217564,"L. Lerager, Lukas Reiff Lerager",30,73 ,73 ,2025,217605,188,82,,CDM,,2500000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217765,"L. Corulo, Leandro Corulo",35,64 ,64 ,2024,217806,186,85,,CB,,150000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217804,"A. Hjulsager, Andrew Hjulsager",29,69 ,69 ,2025,217845,175,73,,CAM,,1400000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217957,"C. Arango, Cristian Daniel Arango Duque",29,78 ,78 ,2025,217998,178,78,,CF,,14000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
218302,"R. Hedges, Ryan Peter Hedges",28,70 ,70 ,2025,218343,185,77,,RM,,1600000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
218618,"M. Targett, Matthew Robert Targett",28,73 ,73 ,2026,218659,183,70,,LB,,2800000,66000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
218704,"O. Ntcham, Jules Olivier Ntcham",28,74,74,2026,218745,180,80,,CM,,3000000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219134,"J. Randazzo, Juan Cruz Randazzo",29,61 ,61 ,2029,219175,180,75,,CB,,275000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219203,"D. von Ballmoos, David von Ballmoos",29,71 ,71 ,2025,219244,192,90,,GK,,1300000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219216,"M. Nielsen, Mads Lennart Nielsen",30,59 ,59 ,2025,219257,197,86,,CB,,180000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219252,"M. Helik, Michał Sławomir Helik",28,70 ,70 ,2029,219293,191,80,,CB,,1400000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219410,"N. Paz, Nehuén Mario Paz",31,70,70,2025,219451,192,90,,CB,,825000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219445,"P. Brough, Patrick John Brough",28,61,61,2025,219486,191,80,,LB,,425000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219452,"M. Brito, Maximiliano Brito Hernández",32,62 ,62 ,2024,219493,186,82,,CF,,325000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219455,"Simy, Simeon Tochukwu Nwankwo",32,66 ,66 ,2025,219496,198,84,,CF,,700000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219484,"E. Cerutti, Ezequiel Osvaldo Cerutti",32,69 ,69 ,2025,219525,169,70,,RW,,1100000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219596,"Cantero, Ander Cantero Armendariz",29,69,70,2027,219637,189,82,,GK,,1200000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219614,"F. Zampano, Francesco Filippo Zampano",30,72 ,72 ,2025,219655,177,72,,LB,,2000000,12000,,,74,45,58,72,45,,71,65,34,63,71,,84,82,84,64,82,,60,79,84,72,53,,65,64,64,56,40,68,,63,67,65,,9,11,12,14,11,,,,,,,,,1
219640,"J. Amavi, Jordan Kévin Amavi",30,70 ,70 ,2025,219681,176,70,,LB,,1400000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1334,"C. Tolisso, Corentin Tolisso",29,79 ,79 ,2027,219683,181,81,76,CM,0,17000000,54000,€12.4M,365,,,,,,369,,,,,,312,,,,,,384,,,,,,361,,,,,,,220,,,,54,,,,,,2065,424,3,55,76,74,73,74,1
219643,"S. Nicholson, Sam Alastair Nicholson",29,65 ,65 ,2026,219684,175,71,,RM,,700000,6000,,,58,57,52,59,52,,64,52,51,53,61,,85,81,85,59,82,,59,68,70,56,56,,61,34,64,58,53,54,,48,48,35,,12,9,7,6,14,,,,,,,,,0
2017,"Diego Carlos, Diego Carlos Santos Silva",31,79 ,79 ,2028,219693,186,79,81,CB,0,12000000,55000,€39.9M,256,,,,,,328,,,,,,327,,,,,,353,,,,,,323,,,,,,,242,,,,49,,,,,,1878,404,2,69,47,63,67,81,1
219725,"S. Dieng, Seny Timothy Dieng",29,71 ,72 ,2027,219766,193,90,,GK,,1400000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219726,"O. Diakhité, Oumar Diakhité",30,65 ,65 ,2026,219767,190,84,,CB,,575000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219740,"D. Dussaut, Damien Dussaut",29,64 ,64 ,2025,219781,182,73,,RB,,525000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219751,"B. Santamaria, Baptiste Santamaria",29,75 ,75 ,2025,219792,183,81,,CDM,,4800000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219754,"J. Coleman, Joel Coleman",28,60 ,60 ,2025,219795,198,82,,GK,,170000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2018,"R. Martínez, Roger Beyker Martínez Tobinson",30,73 ,73 ,2029,219797,180,89,73,CF,0,3000000,23000,€4.5M,334,,,,,,344,,,,,,382,,,,,,387,,,,,,309,,,,,,,118,,,,65,,,,,,1939,409,1,76,73,66,76,41,1
219771,"P. Ciurria, Patrick Ciurria",29,76 ,76 ,2026,219812,178,67,,RM,,7500000,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219813,"G. Smith, Grant Ashley Smith",30,61 ,61 ,2025,219854,185,86,,GK,,220000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1164,"M. Borja, Miguel Ángel Borja Hernández",31,77 ,77 ,2025,219862,184,89,76,CF,0,9000000,23000,€10.5M,356,,,,,,324,,,,,,367,,,,,,397,,,,,,336,,,,,,,115,,,,66,,,,,,1961,414,1,77,76,66,72,41,1
219910,"A. Salétros, Anton János Jönsson Salétros",28,73,73,2026,219951,183,73,,CM,,2300000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219911,"L. Henderson, Liam Henderson",28,70 ,70 ,2025,219952,183,76,,CM,,1600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219926,"D. Hładun, Dominik Hładun",28,66 ,68 ,2027,219967,190,77,,GK,,725000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219987,"S. Adekugbe, Samuel Ayomide Adekugbe",29,67,67,2024,220028,175,74,,LB,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219989,"G. Paquiez, Gaëtan Paquiez",30,67 ,67 ,2025,220030,182,72,,RB,,875000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220046,"Fabrício Baiano, Fabrício Santos de Jesus",32,64 ,64 ,2025,220087,179,74,,CDM,,400000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1661,"J. Pohjanpalo, Joel Julius Ilmari Pohjanpalo",29,73,73,2027,220165,186,84,75,CF,0,4200000,15000,€9.6M,352,,,,,,314,,,,,,343,,,,,,381,,,,,,312,,,,,,,97,,,,51,,,,,,1850,390,1,68,76,63,71,38,1
220344,"Iván Márquez, Iván Márquez Álvarez",30,70,70,2025,220385,191,80,,CB,,1100000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2019,"Diego Rico, Diego Rico Salguero",31,78 ,78 ,2026,220414,183,78,78,LB,0,10000000,35000,€0,326,,,,,,369,,,,,,358,,,,,,379,,,,,,346,,,,,,,231,,,,55,,,,,,2064,434,1,73,55,78,73,78,0
